CourseId,Review,Label,cld2,review_id
interactive-python-1,"It's not bad, but not amazing. I would recommend University of Michigan's Programming for Everybody (Python) over this course. While the game-oriented approach is fun, I don't like the excessive focus upon the simplegui module which was created by the instructors specifically for this course. You will learn some basic python concepts, but you'll spend way too much time learning how to use this module which you will likely never use again, and this is at the expense of learning how to use some of the more commonly used standard modules (eg datetime, sys, etc). I also found glitches in the materials, and many of the questions and grading rubrics are unclear or ambiguous. Very frustrating.",3,en,21715
cloud-applications-part1,Not enough depth.,3,en,21716
learning-how-to-learn,A great course for to learn how learn but also how to teach!!! Thank you very much!!!,5,en,21717
web-application-development,The professor is super nice and the course is very helpful,5,en,21718
learning-how-to-learn,"Fantastic course, I really enjoy it.",5,en,21719
gis,"So far so good! I like the way the lectures and quizzes are presented. I am loving the instructor and his style. However, I have to go through the whole course before I could say how productive the course will be. Anyway, thanks a lot for the team!Thanks a lot Nick Sanots, Coursera, UC Davis and all fellow learners. I was a week late and could not complete the final assignment in time. However, the course is great! The course is medium paced, and best even for newcomers and intermediates alike. The chapters presented in the course are very productive and vivid. I simply love the course. I don't feel there is any room for improvement. Its just perfect! I love this course. Looking forward for next session of this course and next course.",5,en,21720
everyday-leadership-foundation,It Was Awesome to learn new things.,5,en,21721
learning-how-to-learn,"The course is very useful, it puts learning into a different perspective. The videos are short and clear and tests help to recall the material. I recommend this test to anyone, even to people who know how to learn.",5,en,21722
learning-how-to-learn,I love this course! Just started it and it changed a lot in how I learn.,5,en,21723
r-programming,Very good course. But the final test was too difficult. Almost impossible without external help for people like me with no experience in programming,4,en,21724
positive-psychology,"A very interesting course, with many helpful tools.The only reason it gets 4 stars instead of 5, is that i found it too easy.",4,en,21725
robotics-flight,Excellent course for beginners,5,en,21726
gamedev-capstone,"Perfect cource, build your game idea from scrath and publish it!",5,en,21727
kierkegaard,"The lecturer was excellent and not only expounded in depth, Soren Kierkegaard's thinking and ideas, he put them into there relevant context in addition to delving into the differences he had with his contemporary thinkers. Furthermore the Professor asked thought provoking questions that allowed the viewer to think and reflect how Kierkegaard's ideas are relevant in our time and our lives.",5,en,21728
python-network-data,Such a great course! I've used BeautifulSoup an JSON a lot while scraping the web and this was a nice foundation refresher. It also taught me coding conventions and I didn't realize I needed! Like properly encoding URL parameters to APIs,5,en,21729
digital-analytics,Good insights!,5,en,21730
environmental-law,The professor is very passionate about the subject which adds to the course. The studied material is very professional and understandable.,5,en,21731
html,well-educated teacher. good pace of learning and easy to understand,4,en,21732
java-programming,"Except for a few problems regarding the clearness of some of the homeworks' statements, hence the stars, this is an excellent beginner's course for anyone interested in Java. I am currently taking the follow up course ""Java Programming: Arrays, Lists, and Structured Data"" and for the moment it seems as good as this one, although with the same few problems.",4,en,21733
